ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price
1337,Built-up  Area,20-Dec,"ECC Road, Whitefield, ",2 BHK,,1132,2.0,1.0,67.0
3901,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1022,2.0,1.0,45.9
3010,Plot  Area,Ready To Move,Bileshivale,4 Bedroom,FeowsMe,4000,5.0,1.0,280.0
5041,Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soinequ,1530,3.0,2.0,105.0
9413,Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1150,2.0,1.0,42.0
2250,Super built-up  Area,21-May,Kogilu,3 BHK,Sourtal,1934,3.0,2.0,150.0
9305,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,,2367,3.0,3.0,375.0
7487,Super built-up  Area,20-Aug,Begur Road,2 BHK,Pruthg ,1100,2.0,1.0,71.42
5039,Built-up  Area,Ready To Move,Vignana Nagar,3 BHK,Mallad ,1450,3.0,3.0,42.0
2346,Super built-up  Area,18-Jul,Anjanapura,2 BHK,,1070,2.0,2.0,39.0
9893,Super built-up  Area,Ready To Move,Nagavara,2 BHK,,1110,2.0,2.0,44.95
5485,Super built-up  Area,Ready To Move,Somasundara Palya,3 BHK,,1600,3.0,3.0,68.0
9458,Plot  Area,Ready To Move,HAL 2nd Stage,4 Bedroom,,2280,4.0,2.0,615.0
2784,Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,Crentt ,1200,2.0,2.0,80.0
5694,Super built-up  Area,Ready To Move,Ulsoor,2 BHK,Rilor C,1255,2.0,3.0,120.0
5119,Super built-up  Area,Ready To Move,Thomas Town,2 BHK,TuiteIn,1250,2.0,,59.0
5166,Plot  Area,Ready To Move,Manganahalli,6 Bedroom,,800,6.0,2.0,98.0
5555,Super built-up  Area,Ready To Move,Banashankari,2 BHK,Bregae ,1390,2.0,2.0,86.0
5599,Super built-up  Area,19-Aug,Hormavu,3 BHK,DSapete,1469 - 1766,3.0,0.0,73.595
9910,Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1360,2.0,1.0,70.0
150,Super built-up  Area,19-Apr,Mysore Road,3 BHK,Brama P,1710,4.0,2.0,91.31
2804,Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,,1200,2.0,3.0,42.0
6726,Built-up  Area,Ready To Move,Geleyara Balaga Layout,2 BHK,Jahtsa ,596,2.0,1.0,22.0
2086,Plot  Area,Ready To Move,Chikkabanavar,5 Bedroom,,1200,4.0,1.0,70.0
3751,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Brica E,2760,5.0,2.0,157.0
5612,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Apows M,1345,2.0,1.0,57.0
2259,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,2225,4.0,2.0,169.0
4017,Super built-up  Area,18-Feb,Panathur,2 BHK,,1000,2.0,1.0,65.3
6992,Super built-up  Area,Ready To Move,Devi Nagar,3 BHK,Krtonwe,2000,3.0,2.0,105.0
6935,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Puallhi,1877,4.0,2.0,150.0
2424,Super built-up  Area,Ready To Move,Doddakallasandra,3 BHK,,1460,2.0,2.0,58.39
4138,Super built-up  Area,Ready To Move,Hoodi,3 BHK,SMaxyay,1925,2.0,3.0,114.0
3856,Super built-up  Area,Ready To Move,Gunjur,2 BHK,Puide P,1195,2.0,2.0,44.0
859,Super built-up  Area,Ready To Move,Talaghattapura,2 BHK,,1090,2.0,1.0,27.24
5367,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,PhestOn,2448,3.0,2.0,400.0
2962,Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,850,1.0,1.0,32.0
8761,Plot  Area,Ready To Move,Anjanapura,3 Bedroom,,1200,3.0,2.0,165.0
8279,Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,NDpalSe,1512,3.0,,80.0
9125,Super built-up  Area,Ready To Move,Gottigere,2 BHK,Sklls C,1205,2.0,1.0,56.58
4739,Super built-up  Area,Ready To Move,Hulimavu,2 BHK,RatosAr,1255,2.0,3.0,66.0
9158,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,,1250,2.0,2.0,79.0
4462,Built-up  Area,Ready To Move,Harlur,3 BHK,,1730,3.0,2.0,100.0
5528,Plot  Area,Ready To Move,HRBR Layout,6 Bedroom,,1200,6.0,3.0,250.0
1364,Plot  Area,Ready To Move,Devasandra Extension,6 Bedroom,,1200,6.0,3.0,180.0
1779,Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1482,2.0,2.0,83.73
9535,Plot  Area,Ready To Move,Indira Nagar,4 Bedroom,,2400,5.0,,1250.0
4785,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1936,3.0,1.0,118.0
7250,Plot  Area,Ready To Move,Lingarajapuram,7 Bedroom,,1280,5.0,3.0,150.0
1818,Super built-up  Area,18-May,Bommasandra,2 BHK,SSestth,1035,2.0,1.0,41.73
369,Super built-up  Area,Ready To Move,Balagere,2 BHK,Exncene,1380,2.0,1.0,60.0
4937,Plot  Area,Ready To Move,Vaderahalli,4 Bedroom,,2300,4.0,,200.0
2704,Super built-up  Area,18-Dec,Sarakki Nagar,3 BHK,,2289,3.0,2.0,260.0
5285,Super built-up  Area,18-May, Rachenahalli,1 RK,AsNowre,385 - 440,1.0,0.0,19.8
175,Plot  Area,Ready To Move,CHIKKATIRUPATHI,3 Bedroom,,1500,3.0,2.0,100.0
6405,Super built-up  Area,Ready To Move,Chandapura,3 BHK,Riiew L,1505,2.0,2.0,42.0
8367,Super built-up  Area,Ready To Move,Frazer Town,4 BHK,Asuilnc,3436,5.0,,345.0
2093,Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2200,3.0,2.0,180.0
9054,Built-up  Area,Ready To Move,Hosakerehalli Layout,2 BHK,,1080,2.0,3.0,64.0
3491,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1175,2.0,1.0,47.0
1920,Super built-up  Area,18-Jun,Bommasandra Industrial Area,2 BHK,,1030,2.0,1.0,41.0
82,Super built-up  Area,19-Mar,Yelahanka,2 BHK,Niareum,1326,2.0,2.0,78.0
816,Built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,KHatsFl,650,1.0,2.0,33.0
10627,Built-up  Area,Ready To Move,Nagappa Reddy Layout,3 BHK,Sanorpa,1350,3.0,2.0,60.0
1091,Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,918,2.0,2.0,48.0
4396,Plot  Area,Ready To Move,Cambridge Layout,5 Bedroom,,1750,5.0,1.0,450.0
7748,Super built-up  Area,Ready To Move,Kalkere,2 BHK,Sothin ,925,2.0,2.0,70.0
5568,Super built-up  Area,18-Jun,Whitefield,2 BHK,SSdhimr,1235,2.0,2.0,47.0
283,Built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,GaicaVe,1490,3.0,1.0,78.8
6124,Super built-up  Area,19-Aug,Kengeri,1 BHK,VBn 2lm,540,1.0,1.0,22.5
4120,Super built-up  Area,Ready To Move,Hennur,2 BHK,MDncyhi,1040,2.0,2.0,42.12
8514,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1404,2.0,1.0,75.0
609,Super built-up  Area,18-May,Sector 6 HSR Layout,4 BHK,,3000,5.0,2.0,260.0
2915,Super built-up  Area,Ready To Move,Hoskote,3 BHK,Deiveer,1225,3.0,1.0,40.0
1813,Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,770,1.0,1.0,40.0
1271,Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1600,3.0,2.0,52.0
6779,Super built-up  Area,18-Jul,"TR Mill Road, Chamarajpet",2 BHK,,1175,2.0,2.0,79.0
10229,Super built-up  Area,Ready To Move,Bellandur,3 BHK,,1846,3.0,2.0,135.0
2994,Plot  Area,Ready To Move,Ramamurthy Nagar,3 Bedroom,,1330,4.0,1.0,140.0
10221,Plot  Area,Ready To Move,A Narayanapura,1 Bedroom,,1500,2.0,0.0,85.0
7675,Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,262.0
6409,Super built-up  Area,Ready To Move,Kengeri,2 BHK,VBvenal,750,2.0,1.0,35.5
6104,Super built-up  Area,18-May,Gollahalli,2 BHK,,1060,2.0,1.0,53.0
8853,Built-up  Area,Ready To Move,HAL Layout,3 BHK,,1675,3.0,2.0,65.0
2642,Super built-up  Area,Ready To Move,Anekal,2 BHK,Sraveks,1035,2.0,2.0,38.3
10271,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1500,3.0,1.0,68.0
4508,Built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1678,3.0,2.0,125.0
2305,Super built-up  Area,Ready To Move,Doctors Layout,2 BHK,Mavelr ,1520,2.0,3.0,62.0
7453,Super built-up  Area,18-Aug,Electronic City Phase II,3 BHK,Sryalan,1310,2.0,2.0,37.83
8249,Super built-up  Area,Ready To Move,Poorna Pragna Layout,3 BHK,,1270,2.0,3.0,50.79
4195,Super built-up  Area,Ready To Move,Defence Colony,4 BHK,Masta A,6600,4.0,,986.0
5562,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1200,2.0,2.0,69.0
4840,Super built-up  Area,Ready To Move,Kengeri,2 BHK,BDlexHo,900,2.0,2.0,45.0
4655,Plot  Area,Ready To Move,Richmond Town,4 Bedroom,,1800,5.0,2.0,500.0
8709,Super built-up  Area,18-Sep,Hosa Road,3 BHK,Mahesr ,1726,3.0,2.0,81.99
4168,Super built-up  Area,Ready To Move,Hosur Road,1 BHK,Collsrn,760,1.0,2.0,21.28
3849,Built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1600,3.0,2.0,95.0
10491,Super built-up  Area,Ready To Move,Rajapura,2 BHK,,86.72Sq. Meter,2.0,2.0,40.0
8947,Plot  Area,Ready To Move,Whitefield,4 Bedroom,,1920,5.0,2.0,250.0
5253,Super built-up  Area,Ready To Move,Lottegolla Halli,3 BHK,,1950,3.0,2.0,90.0
10202,Super built-up  Area,Ready To Move,Nanjappa Layout Vidyaranyapura,5 BHK,,1200,4.0,2.0,115.0
5533,Super built-up  Area,18-Dec,Hebbal,3 BHK,Magiaya,1255,3.0,2.0,77.68
2414,Built-up  Area,Ready To Move,TC Palaya,2 Bedroom,,1000,2.0,0.0,64.0
3554,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Pyikad ,1274,2.0,2.0,48.42
4691,Plot  Area,Ready To Move,1st Block HRBR Layout,10 Bedroom,,2416,10.0,,600.0
4498,Super built-up  Area,19-Sep,Koramangala,4 BHK,Prood P,2503,6.0,2.0,325.0
2195,Built-up  Area,Ready To Move,Banashankari,2 BHK,Koestpt,1125,2.0,1.0,63.0
5045,Super built-up  Area,18-Apr,Sai Gardens,2 BHK,,1120,2.0,2.0,40.0
2600,Super built-up  Area,Ready To Move,Nallurhalli,3 BHK,DNtonri,1520,3.0,3.0,80.0
6163,Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1530,2.0,2.0,74.4
6373,Super built-up  Area,19-Dec,Whitefield,1 BHK,Oreldhi,750,1.0,1.0,51.0
1518,Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Tahtsla,1694,2.0,2.0,125.0
4764,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Prtates,1216,2.0,1.0,84.0
4314,Built-up  Area,Ready To Move,Garudachar Palya,4 BHK,NatanNi,4500,5.0,,400.0
3366,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1697,3.0,2.0,115.0
6058,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Asintas,1710,3.0,2.0,100.0
6942,Plot  Area,Ready To Move,Chandapura,2 Bedroom,,1200,2.0,1.0,65.0
7539,Built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,63.0
6309,Plot  Area,Ready To Move,Vishveshwarya Layout,7 Bedroom,,1200,8.0,,180.0
2633,Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1390,2.0,2.0,60.0
8112,Built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1650,2.0,1.0,50.0
5633,Super built-up  Area,19-Jun,Whitefield,3 BHK,VaiteEx,1870,3.0,2.0,138.0
8735,Built-up  Area,Ready To Move,Pai Layout,2 BHK,Saage V,1000,2.0,2.0,34.0
5922,Built-up  Area,Ready To Move,Hegganahalli,1 Bedroom,,1200,2.0,1.0,45.0
9917,Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,36.0
9375,Super built-up  Area,18-Jun,Sadaramangala,2 BHK,Maade P,1260,2.0,1.0,62.0
2434,Super built-up  Area,Ready To Move,Frazer Town,3 BHK,,2000,3.0,1.0,200.0
8821,Super built-up  Area,Ready To Move,Chelekare,2 BHK,,1250,2.0,1.0,62.4
7739,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SrireSo,1150,2.0,2.0,55.0
7962,Built-up  Area,Ready To Move,Sarjapur,4 Bedroom,Prldsum,3508 - 4201,6.0,0.0,385.5
7572,Built-up  Area,Ready To Move,NRI Layout,4 Bedroom,,2150,4.0,2.0,115.0
6064,Super built-up  Area,Ready To Move,Dasappa Layout,2 BHK,,920,2.0,1.0,46.0
4520,Super built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,,1999,3.0,2.0,135.0
5587,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1465,2.0,1.0,76.0
3545,Built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,85.0
6826,Super built-up  Area,Ready To Move,Chokkanahalli,2 BHK,GrhtiSr,1266.67,2.0,0.0,69.0
7847,Built-up  Area,Ready To Move,Kodichikkanahalli,1 BHK,Jae 1ke,450,1.0,1.0,18.0
9392,Carpet  Area,Ready To Move,KR Puram,2 BHK,Shionya,1057,2.0,2.0,30.0
5531,Built-up  Area,18-Mar,Moodalapalya,2 BHK,,1150,2.0,2.0,69.0
5444,Super built-up  Area,19-Jun,Hebbal,3 BHK,Raard B,1320,3.0,3.0,226.0
517,Super built-up  Area,Ready To Move,Begur Road,3 BHK,,1584,3.0,,65.0
6989,Super built-up  Area,Ready To Move,Electronic City,3 BHK,Goty  E,1631,3.0,2.0,80.0
6160,Super built-up  Area,19-Mar,Marathahalli,2 BHK,PrensKe,1152,2.0,1.0,90.0
8621,Super built-up  Area,Ready To Move,Anekal,3 BHK,,1150,3.0,2.0,45.0
9682,Built-up  Area,Ready To Move,Nandini Layout,2 Bedroom,,1200,2.0,1.0,110.0
9063,Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,MCtleas,1650,3.0,2.0,200.0
7344,Built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,Prmesi ,1040,2.0,2.0,45.0
1415,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1105,2.0,1.0,52.48
4664,Plot  Area,Ready To Move,Anandapura,2 Bedroom,,900,2.0,0.0,48.0
4456,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1801,3.0,1.0,115.0
2761,Super built-up  Area,Ready To Move,Gubbalala,3 BHK,MauilTr,1745,3.0,2.0,115.0
6481,Super built-up  Area,18-Jun,Chandapura,3 BHK,SuVue S,1100 - 1225,,,30.215
5911,Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,1.0,84.0
6547,Super built-up  Area,19-Dec,Electronics City Phase 1,3 BHK,Shitt S,1450,3.0,2.0,72.54
4855,Built-up  Area,Ready To Move,R.T. Nagar,2 Bedroom,Sants A,800,1.0,0.0,170.0
9449,Plot  Area,Ready To Move,Vidyaranyapura,5 Bedroom,,2640,6.0,1.0,225.0
127,Super built-up  Area,22-Jan,Vajarahalli,2 BHK,,945,2.0,1.0,54.0
3474,Super built-up  Area,Ready To Move,Hennur,2 BHK,Adity T,1231,2.0,2.0,48.0
6358,Super built-up  Area,18-Jul,Bhoganhalli,2 BHK,Rosha I,1447,2.0,1.0,75.97
8616,Super built-up  Area,Ready To Move,Munivenkatppa Layout,4 BHK,SNiew L,2375,3.0,,260.0
4310,Super built-up  Area,18-Jun,Rajaji Nagar,2 BHK,Puwerun,1222,2.0,0.0,112.0
2438,Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Brods W,1031,2.0,1.0,56.35
3765,Built-up  Area,18-Dec,Electronic City,2 BHK,,1090,2.0,1.0,31.49
10579,Super built-up  Area,Ready To Move,Whitefield,4 BHK,ArsiaEx,2135,3.0,2.0,149.0
6749,Super built-up  Area,Ready To Move,Parappana Agrahara,2 BHK,Peide L,1194,2.0,2.0,47.0
6432,Plot  Area,16-Dec,Sarjapura - Attibele Road,3 Bedroom,,1800,3.0,2.0,90.0
6690,Built-up  Area,Ready To Move,Doddabidrakallu,2 BHK,Lants A,900,2.0,1.0,33.0
7111,Plot  Area,Ready To Move,2nd Phase JP Nagar,3 Bedroom,,1200,3.0,1.0,190.0
10411,Super built-up  Area,18-Dec,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,69.84
1473,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.5
6340,Super built-up  Area,Ready To Move,Bommasandra Industrial Area,3 BHK,Stkarrd,1250,3.0,3.0,50.0
4821,Built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,RothaVa,1165,2.0,2.0,75.0
7912,Super built-up  Area,Ready To Move,Indira Nagar Stage 2,2 BHK,,1196,2.0,1.0,96.0
3560,Built-up  Area,Ready To Move,Whitefield,3 BHK,,1350,3.0,2.0,54.0
3951,Super built-up  Area,Ready To Move,Kudlu,2 BHK,Srrnasa,1092,2.0,2.0,44.0
49,Built-up  Area,Ready To Move,Himagiri Meadows,2 BHK,,869,2.0,1.0,36.0
5437,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,3.0,2.0,77.68
10545,Built-up  Area,Ready To Move,Amruthahalli,3 BHK,Prentra,1450,2.0,1.0,90.0
887,Super built-up  Area,18-Sep,Chandapura,2 BHK,SunceEs,1015,2.0,2.0,25.88
6261,Super built-up  Area,Ready To Move,Maithri Layout,3 BHK,Lalipa ,1540,3.0,3.0,76.0
6043,Super built-up  Area,Ready To Move,Whitefield,3 BHK,KKdenng,1330,2.0,2.0,55.0
2616,Super built-up  Area,Ready To Move,Sampige Layout,2 BHK,,1315,2.0,2.0,90.0
516,Super built-up  Area,18-Dec,Haralur Road,4 BHK,SNnia E,2805,5.0,3.0,154.0
3168,Super built-up  Area,Ready To Move,Narayanapura,2 BHK,AriosHe,1308,2.0,2.0,92.66
2949,Super built-up  Area,22-May,Jakkur,2 BHK,SoineC ,1452.19,2.0,1.0,100.0
1424,Super built-up  Area,18-Dec,Whitefield,2 BHK,BSlasin,1330,2.0,1.0,71.0
139,Super built-up  Area,19-Jan,Chandra Layout,3 BHK,TiaksAa,1260,2.0,2.0,85.05
1924,Built-up  Area,Ready To Move,Subramanyapura,2 BHK,,1277,2.0,2.0,55.0
2378,Super built-up  Area,Ready To Move,Harappanahalli,2 BHK,,1311,2.0,2.0,48.0
3197,Built-up  Area,Ready To Move,Cleveland Town,3 BHK,Coner C,1991,3.0,2.0,160.0
5131,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1050,2.0,1.0,42.0
112,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Sonviik,1116,2.0,1.0,51.91
4559,Plot  Area,Ready To Move,Yelahanka,2 Bedroom,,1200,2.0,1.0,70.0
4595,Plot  Area,Ready To Move,N R Layout,6 Bedroom,,800,3.0,2.0,120.0
5329,Plot  Area,Ready To Move,Banjara Layout,5 Bedroom,,1200,5.0,2.0,96.0
3250,Carpet  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1700,3.0,2.0,88.0
4690,Plot  Area,Ready To Move,Attur Layout,3 Bedroom,,2400,4.0,2.0,200.0
8323,Super built-up  Area,18-Aug,Haralur Road,3 BHK,SNnia E,1520,2.0,2.0,96.0
3697,Plot  Area,18-Mar,Yelahanka,4 Bedroom,Nileyap,4025,5.0,3.0,800.0
4546,Built-up  Area,Ready To Move,Sarjapur,4 BHK,,1917,3.0,0.0,60.0
7801,Super built-up  Area,Ready To Move,Kasavanhalli,4 BHK,Vaidsi ,4000,4.0,2.0,325.0
3277,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1215,2.0,2.0,58.86
10109,Built-up  Area,Ready To Move,Kengeri Satellite Town,5 BHK,,1200,5.0,2.0,70.0
7551,Super built-up  Area,Ready To Move,Cox Town,3 BHK,,1600,3.0,1.0,150.0
4068,Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,2 BHK,,1512,1.0,2.0,65.01
4408,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1385,2.0,2.0,76.18
10524,Plot  Area,Ready To Move,1st Block HRBR Layout,3 Bedroom,,600,3.0,2.0,125.0
10351,Super built-up  Area,19-Dec,Jalahalli,1 BHK,Vaniai ,610 - 615,1.0,0.0,27.565
10246,Built-up  Area,Ready To Move,RPC layout,2 BHK,,1100,2.0,2.0,68.0
3222,Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1290,2.0,1.0,87.0
8752,Super built-up  Area,Ready To Move,Narayanapura,3 BHK,AriosHe,2357,3.0,2.0,135.0
451,Plot  Area,Ready To Move,Giri Nagar,3 Bedroom,Bancyri,1800,3.0,2.0,252.0
3731,Super built-up  Area,21-Mar,Hennur Road,2 BHK,,901,2.0,1.0,49.5
9547,Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Brglede,1210,2.0,1.0,77.0
4986,Super built-up  Area,18-Jul,Bhoganhalli,3 BHK,Rosha I,1610,3.0,1.0,84.53
3663,Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1132,2.0,1.0,89.37
2763,Plot  Area,Ready To Move,Begur Road,3 Bedroom,,680,4.0,1.0,68.0
658,Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,1.0,45.0
5602,Plot  Area,Ready To Move,"ravindra nagar, T.dasarahalli peenya",2 Bedroom,,1180,2.0,2.0,74.0
1855,Super built-up  Area,18-Dec,Lalbagh Road,4 BHK,,3675,4.0,3.0,367.0
4620,Carpet  Area,18-Dec,Bhoganhalli,2 BHK,Rosha I,910.2,2.0,1.0,80.64
999,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoisoCa,2112.95,4.0,2.0,145.0
389,Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,94.0
3407,Built-up  Area,Ready To Move,Ramagondanahalli,2 BHK,SVovelm,920,2.0,3.0,65.0
6426,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Brica E,2990,5.0,1.0,210.0
1476,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SrisePo,1372,2.0,1.0,61.0
2240,Plot  Area,Ready To Move,Bileshivale,6 Bedroom,,2400,7.0,2.0,110.0
2386,Super built-up  Area,Ready To Move,Sector 7 HSR Layout,3 BHK,Saitya ,1760,3.0,2.0,145.0
9744,Super built-up  Area,Ready To Move,Ramamurthy Nagar Extension,3 BHK,,1540,3.0,2.0,65.0
992,Plot  Area,Ready To Move,Rajaji Nagar,4 Bedroom,,315,4.0,2.0,90.0
4997,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,,1095,2.0,1.0,38.33
3922,Super built-up  Area,18-Dec,Horamavu Agara,2 BHK,,1079,2.0,2.0,41.0
2972,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Apows M,1455,3.0,1.0,61.5
3386,Super built-up  Area,Ready To Move,Mysore Road,3 BHK,,1340,2.0,3.0,64.31
8473,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,Koagati,973,2.0,1.0,56.0
9906,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,Veiewak,1202,2.0,1.0,65.0
7960,Built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,30.0
4769,Super built-up  Area,18-Jul,Electronic City Phase II,3 BHK,Sryalan,1310,2.0,1.0,32.75
1293,Super built-up  Area,18-Jul,Hosa Road,3 BHK,Mahesr ,1726,3.0,2.0,81.99
1824,Super built-up  Area,19-Dec,Hoodi,2 BHK,Caycend,1026,2.0,1.0,60.87
2873,Plot  Area,Ready To Move,Vidyaranyapura,6 Bedroom,,1060,6.0,3.0,110.0
4173,Plot  Area,Ready To Move,singapura paradise,4 Bedroom,,1200,4.0,1.0,140.0
2535,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,,1826,3.0,2.0,165.0
9737,Built-up  Area,Ready To Move,Ngef Layout,4 Bedroom,,2100,3.0,1.0,1000.0
1907,Built-up  Area,Ready To Move,Domlur,1 BHK,Saiewas,640,1.0,0.0,55.0
42,Super built-up  Area,Ready To Move,Ganga Nagar,1 BHK,Ceove G,600,1.0,0.0,38.0
10115,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1230,2.0,2.0,44.0
368,Built-up  Area,Ready To Move,KR Puram,2 BHK,HovasTe,930,2.0,2.0,39.0
6033,Super built-up  Area,18-May,Electronic City Phase II,2 BHK,Sryalan,1000,2.0,1.0,28.88
1151,Super built-up  Area,Ready To Move,Dasarahalli,3 BHK,Syonyph,1520,2.0,1.0,75.0
1567,Plot  Area,Ready To Move,Uttarahalli,5 Bedroom,,400,5.0,1.0,200.0
7279,Super built-up  Area,18-Dec,ITPL,2 BHK,,1000,2.0,1.0,29.95
10096,Plot  Area,Ready To Move,Ramesh Nagar,2 Bedroom,,1400,2.0,2.0,160.0
7458,Plot  Area,Ready To Move,Immadihalli,2 Bedroom,,900,3.0,1.0,105.0
10546,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,MSopsw ,1100,2.0,1.0,65.0
4160,Built-up  Area,Ready To Move,Hormavu,3 BHK,Cadel C,1725,3.0,2.0,85.0
4287,Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1512,3.0,1.0,123.0
2230,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Rasom B,1010,2.0,1.0,49.27
10139,Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1160,2.0,1.0,33.51
174,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Srshq T,1550,3.0,3.0,65.0
1903,Plot  Area,Ready To Move,Whitefield,4 Bedroom,,1204,4.0,1.0,125.0
1099,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1420,2.0,2.0,96.0
8689,Built-up  Area,Ready To Move,Stage-4 Bommanahalli,3 BHK,Pantsce,1400,3.0,2.0,53.0
3408,Built-up  Area,Ready To Move,Dommasandra,4 Bedroom,,2700,3.0,2.0,68.0
1538,Super built-up  Area,Ready To Move,Konanakunte,3 BHK,A rtsai,1400,2.0,1.0,73.0
2292,Built-up  Area,Ready To Move,1st Phase JP Nagar,5 Bedroom,,1500,5.0,,85.0
9912,Super built-up  Area,Ready To Move,Hosakerehalli,3 BHK,Taonte ,2378,3.0,1.0,310.0
1363,Super built-up  Area,21-Nov, Thanisandra,1 RK,Bhe 2ko,510,1.0,1.0,25.25
9394,Built-up  Area,Ready To Move,Samethanahalli,2 BHK,SPontna,799,2.0,1.0,35.0
7592,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,,1230,2.0,2.0,53.51
5260,Built-up  Area,Ready To Move,Attibele,2 BHK,,1200,2.0,2.0,42.0
