ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,PricePrediction
4843,Super built-up  Area,18-Mar,Bhoganhalli,4 BHK,Rosha I,1974 - 2171,,,111.0,113.08333333333333
2128,Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,GolusLi,670 - 980,1.0,0.0,36.29,39.09835937499998
6387,Super built-up  Area,Ready To Move,Dodsworth Layout,3 BHK,Ciques ,1717,3.0,3.0,99.0,102.74593750000001
3688,Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Hincy R,984,2.0,1.0,51.0,49.20210813492063
3284,Super built-up  Area,Ready To Move,Geddalahalli,2 BHK,,1400,2.0,2.0,65.0,66.453125
7797,Super built-up  Area,19-Aug,Begur Road,4 BHK,Pruthg ,2462 - 2467,6.0,0.0,118.0,142.0625
144,Super built-up  Area,17-Jul,Anandapura,2 BHK,ViensRK,1167,2.0,1.0,43.76,46.65026041666667
9615,Built-up  Area,Ready To Move,8th Phase JP Nagar,4 Bedroom,,1800,4.0,0.0,230.0,200.65625
4972,Built-up  Area,Ready To Move,Srirampuram,7 BHK,,5,7.0,3.0,115.0,147.65625
2412,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1196,2.0,2.0,51.51,44.10421871184371
6543,Super built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,RothaVa,1569,3.0,2.0,150.0,124.75
758,Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Jaise P,1300,2.0,3.0,36.0,44.387187499999996
2215,Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1101,2.0,2.0,65.0,65.1796875
2288,Super built-up  Area,19-Oct,Sarjapur  Road,2 BHK,Brareio,1233,2.0,2.0,77.65,79.65000000000002
6125,Plot  Area,Ready To Move,8th Phase JP Nagar,3 Bedroom,Hincy V,950,3.0,2.0,130.0,124.65625
4052,Built-up  Area,18-May,"Near Electronic City, ",4 BHK,,3200,5.0,1.0,150.0,204.59375
4075,Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1482,2.0,3.0,97.0,90.449375
7897,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Saciatt,2425,3.0,1.0,197.0,179.40625
1783,Super built-up  Area,Ready To Move,Kodigehaali,2 BHK,,1200,2.0,1.0,55.0,54.421875
10030,Super built-up  Area,21-Dec,Talaghattapura,3 BHK,Sodgere,2273,3.0,2.0,145.0,156.31770833333334
5561,Super built-up  Area,18-May,Electronic City Phase II,2 BHK,Sryalan,1160,2.0,1.0,33.5,39.644453125000005
8615,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1843,3.0,2.0,96.2,90.6954591337482
3025,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1419,2.0,2.0,48.0,48.137916666666655
3780,Built-up  Area,Ready To Move,Thubarahalli,2 BHK,Soowsa ,975,2.0,1.0,55.0,51.4121875
9037,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1200,2.0,2.0,46.5,48.325
6310,Built-up  Area,Ready To Move,"Varthur Road, ",2 BHK,,1330,2.0,1.0,64.0,69.24640625
5920,Super built-up  Area,Ready To Move,Banashankari,3 BHK,PrdgeSo,2582,5.0,2.0,250.0,205.8
1368,Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,3 BHK,,1450,2.0,1.0,50.75,57.15015625
9162,Super built-up  Area,Ready To Move,Dairy Circle,2 BHK,Soeurri,1541,2.0,1.0,181.0,155.280625
5769,Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2774,4.0,3.0,208.0,201.9104910714286
9164,Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1230 - 1290,2.0,0.0,71.195,70.07259374999998
431,Super built-up  Area,Ready To Move,Brookefield,2 BHK,Danna S,1150,2.0,3.0,69.0,65.996875
6214,Plot  Area,Ready To Move,Bannerghatta Road,6 Bedroom,,1200,6.0,3.0,160.0,158.71875
0,Super built-up  Area,19-Dec,Electronic City Phase II,2 BHK,Coomee ,1056,2.0,1.0,39.07,39.97656250000001
4513,Super built-up  Area,Ready To Move,Attibele,3 BHK,DSvar S,1639,2.0,1.0,40.98,54.204687500000006
2030,Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1635,3.0,1.0,62.0,62.75995535714286
349,Plot  Area,18-Dec,Suragajakkanahalli,3 Bedroom,PrhyaK ,11,3.0,2.0,74.0,86.3125
5053,Plot  Area,Ready To Move,Singanayakanahalli,3 Bedroom,,1500,2.0,0.0,65.0,77.05208333333334
7212,Super built-up  Area,Ready To Move,Coconut Grove Layout,2 BHK,,1272,2.0,2.0,51.5,57.40677083333333
3855,Plot  Area,18-May,Margondanahalli,3 Bedroom,,1625,3.0,0.0,80.0,84.01859375000001
6724,Super built-up  Area,Ready To Move,Varthur Road,2 BHK,,1050,2.0,2.0,42.7,42.57968750000002
8254,Built-up  Area,Ready To Move,Electronic City,3 BHK,,2400,2.0,,78.0,98.125
8986,Plot  Area,Ready To Move,Jalahalli,8 Bedroom,,1244,6.0,2.0,130.0,145.15625
4844,Plot  Area,Ready To Move,Bellandur,7 Bedroom,,700,8.0,0.0,100.0,99.53125
4379,Plot  Area,Ready To Move,Vidyaranyapura,8 Bedroom,,1200,7.0,3.0,130.0,129.21875
2210,Built-up  Area,18-Apr,Basavangudi,3 BHK,,1500,2.0,1.0,143.0,131.484375
9982,Plot  Area,Ready To Move,Jayanti Nagar,2 Bedroom,,1200,3.0,1.0,70.0,69.37593749999999
1935,Super built-up  Area,Ready To Move,Begur Road,3 BHK,,1615,3.0,2.0,60.0,57.15176339285714
7430,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2215,4.0,2.0,150.0,154.50946180555553
1155,Plot  Area,Ready To Move,KR Puram,4 Bedroom,Esnamin,1200,4.0,3.0,120.0,123.5
6725,Super built-up  Area,17-Dec,Tumkur Road,2 BHK,Sahtsva,1027,2.0,1.0,60.0,62.24416666666666
8999,Built-up  Area,Ready To Move,Hormavu,3 BHK,SyidaCr,1668,2.0,,120.0,101.45765625
10261,Super built-up  Area,18-Jan,Electronic City,1 BHK,Prarkun,630,1.0,1.0,46.0,42.731007733585855
7145,Super built-up  Area,Ready To Move,Jakkur Plantation,3 BHK,Reicace,1717,3.0,3.0,120.0,108.78359375000001
6421,Plot  Area,18-Sep,Bommenahalli,4 Bedroom,Prood G,2940,3.0,2.0,2250.0,1605.5
7120,Plot  Area,Ready To Move,Amruthahalli,4 Bedroom,,600,4.0,0.0,60.0,67.625
708,Super built-up  Area,18-Apr,Kammasandra,2 BHK,Prony S,810,2.0,2.0,24.5,26.96875
9707,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1295,2.0,1.0,55.47,56.01312500000002
9400,Super built-up  Area,18-Jan,Hosa Road,3 BHK,Pamesy ,1730,3.0,2.0,72.6,80.04340909090904
916,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Maantr ,1800,3.0,,110.0,109.2903125
1710,Super built-up  Area,18-Nov,Whitefield,2 BHK,,1125,2.0,2.0,62.0,53.287083333333335
10141,Super built-up  Area,20-Sep,Whitefield,3 BHK,Goted U,2140,3.0,2.0,139.0,136.52083333333331
3208,Super built-up  Area,Ready To Move,Mallasandra,2 BHK,GMilse ,1325,2.0,2.0,70.0,69.8
1747,Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Usquaya,1000,2.0,2.0,40.0,43.2759375
10331,Super built-up  Area,Ready To Move,Gollahalli,2 BHK,MJlese ,1170,2.0,1.0,45.51,46.62593749999999
10620,Super built-up  Area,18-Jun,Old Madras Road,4 BHK,Brica E,3630 - 3800,6.0,0.0,212.5,217.0875
3745,Plot  Area,Ready To Move,Chandra Layout,2 Bedroom,,815,3.0,2.0,160.0,156.296875
2055,Built-up  Area,Ready To Move,1st Block Koramangala,2 BHK,Dhnts A,1415,2.0,3.0,110.0,95.75
7134,Super built-up  Area,Ready To Move,Mahadevpura,3 BHK,Neisei ,1400,2.0,2.0,65.8,63.55187499999998
1952,Super built-up  Area,Ready To Move,Ashwathnagar,3 BHK,Vaour S,2204,2.0,3.0,305.0,243.50281249999998
3528,Built-up  Area,Ready To Move,Hanumantha Nagar,4 Bedroom,,1270,2.0,1.0,175.0,123.278125
620,Super built-up  Area,18-Dec,Hebbal,3 BHK,Mahosya,1920,3.0,2.0,134.0,129.26041666666666
10347,Built-up  Area,Ready To Move,Kundalahalli,4 Bedroom,Roima A,3092,4.0,3.0,230.0,248.53125
4681,Super built-up  Area,20-Sep,Whitefield,3 BHK,Goted U,2700,5.0,2.0,175.0,192.78125
782,Super built-up  Area,Ready To Move, Thanisandra,1 RK,Bhmesy ,445,1.0,0.0,28.0,26.911875
7020,Built-up  Area,Ready To Move,Indira Nagar,3 BHK,,1740,3.0,2.0,191.0,171.9375
1156,Super built-up  Area,Ready To Move,EPIP Zone,2 BHK,BrontLa,1330,2.0,1.0,92.5,90.62015625000001
3520,Super built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,,1999,3.0,2.0,132.0,129.0546875
9786,Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1224,2.0,2.0,48.95,47.35406250000002
5980,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,52.0,45.09873615726802
316,Super built-up  Area,18-Dec,Kodathi,2 BHK,,850,2.0,2.0,27.0,27.568749999999998
8188,Built-up  Area,Ready To Move,6th Phase JP Nagar,2 BHK,,1216,2.0,2.0,60.0,58.642187500000006
2848,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1390,2.0,2.0,62.0,64.64171875
1453,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,52.48,57.60487500000001
6531,Built-up  Area,Ready To Move,Old Airport Road,4 BHK,,3200,4.0,,280.0,322.3125
379,Super built-up  Area,18-May,Jalahalli,3 BHK,Shard T,1400,3.0,0.0,77.0,73.9125
9020,Super built-up  Area,Ready To Move,Nyanappana Halli,2 BHK,MyigePr,1140,2.0,2.0,49.0,48.242291666666674
1498,Built-up  Area,18-May,Horamavu Banaswadi,4 Bedroom,,1200,4.0,2.0,105.0,105.46875
7395,Plot  Area,Ready To Move,Himagiri Meadows,3 Bedroom,Hiowsi ,1240,4.0,1.0,180.0,158.3678125
5027,Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1397,3.0,3.0,105.0,105.83593749999999
8817,Super built-up  Area,Ready To Move,Whitefield,2 BHK,,1300,2.0,2.0,78.0,71.965625
7477,Super built-up  Area,Ready To Move,Begur Road,2 BHK,,1260,2.0,1.0,39.69,46.04562500000002
10367,Plot  Area,Ready To Move,Yelahanka,5 Bedroom,,2500,3.0,1.0,120.0,136.75
8613,Built-up  Area,Ready To Move,BSM Extension,2 BHK,Raave E,900,2.0,3.0,45.0,44.34375
9242,Super built-up  Area,18-May,Mico Layout,3 BHK,,1250,2.0,2.0,44.0,46.248749999999994
9654,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,SrncyRe,1070,2.0,1.0,42.79,45.20397916666665
3026,Built-up  Area,14-Nov,Whitefield,3 BHK,,1410,3.0,2.0,43.71,50.537500000000016
9870,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Ayaya A,1270,2.0,2.0,55.25,56.15625
8009,Super built-up  Area,18-Nov,B Narayanapura,3 BHK,,1765,3.0,2.0,77.27,91.37510416666665
6706,Plot  Area,Ready To Move,Kothanur,8 Bedroom,,1020,10.0,0.0,155.0,151.875
7347,Super built-up  Area,Ready To Move,Domlur,1 BHK,Saiewas,650,1.0,1.0,70.0,61.1875
4210,Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2215 - 2475,,,293.0,233.11010416666664
103,Super built-up  Area,Ready To Move,Green View Layout,2 BHK,Makeser,1007,2.0,2.0,43.0,41.451249999999995
10267,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,2 BHK,Soe 2as,1090,2.0,1.0,37.0,39.061875
6797,Super built-up  Area,Ready To Move,Poorna Pragna Layout,3 BHK,,1270,2.0,1.0,50.79,59.19062499999998
10478,Plot  Area,Ready To Move,Bagalakunte,2 Bedroom,,1050,2.0,0.0,40.0,50.734375
6798,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,47.25,52.74513871442429
9638,Super built-up  Area,18-Mar,Yelahanka,3 BHK,Miitat ,1792,3.0,1.0,104.0,101.79624999999999
4309,Super built-up  Area,19-Apr,Sarjapur  Road,3 BHK,Brareio,1592,3.0,1.0,91.0,90.188125
756,Super built-up  Area,Ready To Move,Kudlu,2 BHK,GKityel,1152,2.0,1.0,53.5,52.644375
6169,Plot  Area,Ready To Move,HRBR Layout,6 Bedroom,,1000,6.0,3.0,275.0,208.9375
8225,Super built-up  Area,Ready To Move,Iblur Village,4 BHK,Emine P,3596,5.0,1.0,260.0,282.33552827380953
7635,Built-up  Area,Ready To Move,Nehru Nagar,3 BHK,Undge T,1374,3.0,2.0,72.0,69.85249999999999
6182,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,Prtates,4000,4.0,3.0,380.0,365.5
2452,Super built-up  Area,18-Feb,Rayasandra,3 BHK,,1639,3.0,1.0,83.0,84.74187500000001
1584,Super built-up  Area,19-Dec,Hoodi,3 BHK,Caycend,1512,3.0,2.0,75.77,76.62718749999999
5479,Super built-up  Area,18-Jun,Hosur Road,2 BHK,PuendWe,1194,2.0,1.0,71.64,67.39000000000003
1963,Super built-up  Area,Ready To Move,Maruthi Layout,2 BHK,Prareth,916,2.0,1.0,42.0,39.763437499999995
3798,Super built-up  Area,19-Dec,Hoodi,2 BHK,Caycend,1055,2.0,1.0,57.63,56.44218750000003
10265,Super built-up  Area,18-Feb,Whitefield,2 BHK,Alsta F,1012,2.0,1.0,58.0,52.2875
3334,Super built-up  Area,Ready To Move,Ananth Nagar,3 BHK,,1200,2.0,1.0,65.0,61.192499999999995
5398,Built-up  Area,Ready To Move,KR Puram,2 BHK,HovasTe,750,2.0,0.0,40.0,34.390625
4058,Plot  Area,Ready To Move,Indira Nagar,4 Bedroom,,2400,4.0,2.0,525.0,523.21875
8763,Super built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,,1200,2.0,2.0,39.0,41.78750000000001
9634,Super built-up  Area,Ready To Move,Malleshpalya,2 BHK,SoncyRe,1245,2.0,1.0,55.0,57.839375
8900,Built-up  Area,Ready To Move,Whitefield,2 BHK,,1240,2.0,2.0,70.0,64.9375
6584,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,41.0,45.09873615726802
6865,Super built-up  Area,18-Mar,Kothanur,2 BHK,,1075,2.0,2.0,53.0,50.8434375
7204,Plot  Area,Ready To Move,Raja Rajeshwari Nagar,6 Bedroom,,3900,6.0,,195.0,281.6875
567,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,PuineSu,1550,3.0,3.0,100.0,92.011015625
7089,Plot  Area,Ready To Move,MS Pallya,5 Bedroom,,1800,4.0,1.0,68.0,94.5625
10386,Super built-up  Area,Ready To Move,M V Extenstion,5 BHK,,900,5.0,,135.0,121.1875
9053,Plot  Area,Ready To Move,Kothanur,4 Bedroom,Fencyes,3400,5.0,0.0,265.0,264.25
6466,Super built-up  Area,20-Aug,Begur Road,1 BHK,Pruthg ,644,1.0,1.0,40.0,36.890625
5968,Plot  Area,Ready To Move,Sector 1 HSR Layout,5 Bedroom,,1240,5.0,3.0,300.0,220.28125
9918,Built-up  Area,Ready To Move,KR Layout,1 BHK,,1050,2.0,2.0,41.0,43.0
3100,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1640,3.0,2.0,241.0,247.84155505952378
8637,Plot  Area,Ready To Move,Weavers Colony,1 Bedroom,,812,1.0,1.0,26.0,33.535625
4474,Plot  Area,Ready To Move,Madiwala,4 Bedroom,,910,4.0,1.0,140.0,121.0875
4438,Super built-up  Area,Ready To Move,Hoodi,2 BHK,SMaxyay,1400,2.0,1.0,82.0,79.13239583333335
8515,Super built-up  Area,Ready To Move,Bellandur,4 BHK,,1540,4.0,3.0,45.0,60.875
6244,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,PrrloMo,1610,4.0,2.0,85.0,97.91447916666667
10591,Super built-up  Area,Ready To Move,Whitefield,3 BHK,BrlisCo,1760,3.0,2.0,160.0,155.875
7263,Built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,,1200,2.0,2.0,43.2,43.55000000000002
1224,Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1314,2.0,2.0,63.0,61.075624999999995
8998,Plot  Area,Ready To Move,Vaishnavi Layout,4 Bedroom,Prsisge,4800,6.0,2.0,420.0,415.46875
1199,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shierhi,1008,2.0,3.0,45.0,43.48406249999999
3973,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Ayaya A,1215,2.0,2.0,52.85,55.08281249999998
764,Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,55.0,52.797655155745204
5323,Super built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1349,2.0,1.0,97.8,97.97156249999998
4881,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,965,2.0,1.0,67.0,61.36145833333334
36,Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,1070,2.0,1.0,45.5,50.091822916666665
3794,Plot  Area,Ready To Move,7th Phase JP Nagar,6 Bedroom,,1045,6.0,3.0,160.0,157.96875
9272,Built-up  Area,18-Dec,Electronic City Phase II,3 BHK,Sryalan,1310,2.0,1.0,37.84,37.853588541666674
7899,Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1127,2.0,1.0,45.0,44.7403125
2534,Super built-up  Area,Ready To Move,Pai Layout,3 BHK,Saent A,1550,2.0,2.0,90.0,82.65625
9526,Super built-up  Area,Ready To Move,Hormavu,2 BHK,SyavuHo,1400,2.0,0.0,75.0,70.00625
8560,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Brnia G,1040,2.0,1.0,75.0,53.07089955357144
3320,Super built-up  Area,Ready To Move,Mysore Road,3 BHK,,1082,3.0,1.0,50.5,50.37453125
1885,Plot  Area,Ready To Move,Sahakara Nagar,4 Bedroom,,1200,4.0,,130.0,159.84375
2517,Super built-up  Area,Ready To Move,Banashankari Stage V,3 BHK,,1305,2.0,2.0,49.0,50.625
6682,Super built-up  Area,18-May,Devanahalli,1 BHK,Sabixtt,655 - 742,1.0,0.0,28.57,32.740104166666676
6050,Super built-up  Area,Ready To Move,NTI Layout,2 BHK,Vaent V,1200,2.0,2.0,52.5,52.00972916666667
1351,Super built-up  Area,19-Oct,Panathur,2 BHK,Caiya D,1085,2.0,1.0,36.0,40.3146875
4084,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoitaCa,1965,4.0,2.0,125.0,128.16145833333331
2340,Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1150,2.0,1.0,52.75,52.400851934523814
8063,Super built-up  Area,21-Dec,Bannerghatta Road,3 BHK,Hiatei ,1693,3.0,2.0,89.0,94.6375
3819,Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Mania G,1000,2.0,1.0,48.5,52.6625
1360,Super built-up  Area,21-Jun,Vijayanagar,3 BHK,Saityat,1739,3.0,1.0,116.0,113.4609375
7322,Super built-up  Area,Ready To Move,Hebbal,3 BHK,SNontle,2650,4.0,3.0,199.0,206.89642857142857
6967,Super built-up  Area,Ready To Move,Koramangala,3 BHK,KHage G,1890,2.0,1.0,100.0,104.375
2317,Super built-up  Area,Ready To Move,Hebbal,2 BHK,Ratlet ,1040,2.0,1.0,50.0,51.39895833333333
486,Plot  Area,Ready To Move,Bank Avenue,4 Bedroom,,2000,4.0,2.0,99.0,130.765625
5928,Super built-up  Area,18-Aug,Kammasandra,3 BHK,DSOakil,1365,2.0,1.0,34.13,38.62187500000001
3994,Built-up  Area,19-Dec,"Hoodi Circle, ",1 BHK,,813,1.0,1.0,39.0,40.71458333333334
5271,Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1850,3.0,2.0,88.0,93.61406249999999
5885,Built-up  Area,Ready To Move,Pattanagere,2 BHK,,850,2.0,0.0,35.0,34.9375
4447,Super built-up  Area,18-Jun,8th Phase JP Nagar,2 BHK,,1080,2.0,2.0,35.0,36.5984375
4265,Super built-up  Area,20-Dec,Whitefield,2 BHK,Oreldhi,750,2.0,1.0,52.7,46.00833333333335
5264,Super built-up  Area,Ready To Move,Kodichikkanahalli,3 BHK,DiamiSa,1560,2.0,2.0,65.0,66.383125
637,Built-up  Area,Ready To Move,Singasandra,3 BHK,,1440,2.0,3.0,65.0,65.5103125
1071,Built-up  Area,Ready To Move,Basava Nagar,2 BHK,Saarea ,1405,2.0,2.0,70.0,69.5534375
5746,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,DLhtsnd,1265,2.0,3.0,67.0,65.815
6875,Super built-up  Area,Ready To Move,KR Puram,2 BHK,LVniaar,1140,2.0,1.0,43.32,44.54421875
1190,Built-up  Area,Ready To Move,Varthur,2 BHK,DSingSt,1024,2.0,2.0,42.0,45.71803977272727
7530,Super built-up  Area,Ready To Move,Nagavara,2 BHK,,1125,2.0,2.0,44.5,45.13708333333334
8317,Super built-up  Area,Ready To Move,Mahadevpura,3 BHK,Neony H,1601,3.0,2.0,95.0,90.15625
3316,Super built-up  Area,21-Mar,Yelahanka,3 BHK,Goues A,1517,3.0,2.0,76.3,87.86156250000002
4301,Super built-up  Area,Ready To Move,Doddagubbi,2 BHK,,1250,2.0,3.0,39.0,46.671875
149,Plot  Area,Ready To Move,Dinnur,6 Bedroom,,1034,5.0,,185.0,170.34375
7354,Super built-up  Area,Ready To Move,Cholanayakanahalli,4 BHK,,2000,4.0,1.0,135.0,131.0625
2328,Plot  Area,Ready To Move,Rajagopala Nagar,4 Bedroom,,600,4.0,1.0,40.0,49.125
9224,Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2732,4.0,3.0,194.0,196.34375
6216,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1556,3.0,2.0,86.0,86.820625
167,Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,64.5,75.576606184614
1660,Built-up  Area,Ready To Move,Yelahanka,3 BHK,PrrloMo,1815,3.0,2.0,82.0,88.75
5461,Super built-up  Area,18-May,Electronic City Phase II,3 BHK,Sryalan,1400,2.0,2.0,40.44,41.38682031250001
2876,Plot  Area,Ready To Move,Shanthi Layout,3 Bedroom,,1272,4.0,0.0,75.0,102.03125
5034,Built-up  Area,Ready To Move,Rajaji Nagar,1 BHK,,660,1.0,0.0,75.0,61.6328125
5804,Super built-up  Area,16-Sep,Raja Rajeshwari Nagar,3 BHK,,1280,3.0,2.0,57.6,55.48781249999998
801,Super built-up  Area,18-Dec,JP Nagar,4 BHK,Pehtsa ,4000 - 5249,,,453.0,394.21875
4254,Plot  Area,Ready To Move,Sahakara Nagar,5 Bedroom,,1200,5.0,,160.0,161.3125
5527,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,2.0,1.0,90.0,87.79807627615442
8000,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,R ra  R,1880,3.0,3.0,120.0,113.41312500000001
1793,Super built-up  Area,Ready To Move,Hennur,2 BHK,Shateor,1225,2.0,1.0,57.0,55.45395833333333
742,Super built-up  Area,Ready To Move,Whitefield,2 BHK,DNlleks,1155,2.0,3.0,59.95,59.09350000000002
2254,Built-up  Area,Ready To Move,Bommasandra,2 BHK,Vaodspe,877,2.0,2.0,30.0,31.8125
4216,Plot  Area,18-Apr,Vidyaranyapura,4 Bedroom,,600,3.0,2.0,78.0,78.8125
7333,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Pronege,4400,5.0,2.0,500.0,506.75
7007,Plot  Area,Ready To Move,Kyalasanahalli,3 Bedroom,Ceonyy ,1200,3.0,2.0,99.0,102.2421875
9616,Plot  Area,Ready To Move,Madavara,4 Bedroom,,612,3.0,0.0,47.0,60.96875
9828,Plot  Area,Ready To Move,Banashankari,4 Bedroom,,675,4.0,0.0,140.0,109.1875
6836,Super built-up  Area,18-Jul,Arekere,4 BHK,RRnumn ,2710,6.0,2.0,142.0,159.359375
4272,Built-up  Area,Ready To Move,Poorna Pragna Layout,2 BHK,Pathira,965,2.0,2.0,48.0,44.9378125
9962,Super built-up  Area,Ready To Move,Gottigere,2 BHK,,1100,2.0,1.0,28.0,33.753125
6501,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1140,2.0,1.0,42.0,46.42703125
3771,Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,1000,2.0,0.0,57.0,57.41517857142857
10618,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1150,2.0,1.0,46.0,46.9875
4344,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Itvas S,1150,2.0,2.0,77.0,68.16267857142857
799,Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,Soite E,1779,3.0,2.0,112.0,104.8765625
7220,Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,3.0,1.0,93.0,84.4471875
5118,Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,Prldsri,950,2.0,1.0,55.0,50.437375
5265,Plot  Area,Ready To Move,8th Block Jayanagar,2 Bedroom,,2800,2.0,0.0,650.0,565.90625
1768,Plot  Area,Ready To Move,1 Ramamurthy Nagar,11 Bedroom,,1200,11.0,0.0,170.0,163.59375
7823,Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830,5.0,3.0,190.0,183.765625
1210,Super built-up  Area,Ready To Move,VGP Layout,2 BHK,AbnceEs,1133,2.0,2.0,55.0,52.806020833333335
3910,Super built-up  Area,19-Jun,Hosa Road,3 BHK,Sosisic,1513,3.0,1.0,103.0,106.4728125
5076,Super built-up  Area,18-Oct,Kasavanhalli,4 BHK,,4260,4.0,3.0,272.0,315.1354166666667
6147,Built-up  Area,Ready To Move,Shettihalli,4 Bedroom,,2100,4.0,1.0,90.0,90.46875
2847,Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,2321,4.0,1.0,128.0,144.55906249999998
6582,Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1000,2.0,1.0,61.0,59.98817708333335
1864,Super built-up  Area,18-Aug,Chinnapanahalli,2 BHK,,1225,2.0,2.0,48.0,47.9375
5942,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,4 Bedroom,,1200,4.0,1.0,225.0,209.453125
1188,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,1281,2.0,1.0,74.0,73.27083333333333
4610,Built-up  Area,Ready To Move,Manorayana Palya,2 BHK,,1140,2.0,2.0,52.0,53.5034375
5277,Super built-up  Area,19-Sep,Kanakpura Road,3 BHK,Soazak ,1706,3.0,2.0,135.0,128.5014880952381
586,Super built-up  Area,Ready To Move,Jigani,2 BHK,i1odsne,1020,2.0,1.0,40.0,41.982633928571424
3463,Built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Salisal,1719,3.0,2.0,116.0,112.09375
6177,Super built-up  Area,Ready To Move,Battarahalli,2 BHK,,1165,2.0,1.0,43.0,44.074687499999996
9758,Super built-up  Area,Ready To Move,Bannerghatta Road,4 BHK,SNity S,2185,3.0,3.0,120.0,121.87625
